,duration,pdays,previous,poutcome,emp.var.rate,euribor3m,nr.employed,y
479,448,999,0,nonexistent,1.1,4.857,5191.0,no
480,264,999,0,nonexistent,1.1,4.857,5191.0,no
481,169,999,0,nonexistent,1.1,4.857,5191.0,no
482,145,999,0,nonexistent,1.1,4.857,5191.0,no
483,288,999,0,nonexistent,1.1,4.857,5191.0,no
484,381,999,0,nonexistent,1.1,4.857,5191.0,no
485,176,999,0,nonexistent,1.1,4.857,5191.0,no
486,215,999,0,nonexistent,1.1,4.857,5191.0,no
487,278,999,0,nonexistent,1.1,4.857,5191.0,no
488,188,999,0,nonexistent,1.1,4.857,5191.0,no
489,174,999,0,nonexistent,1.1,4.857,5191.0,no
490,226,999,0,nonexistent,1.1,4.857,5191.0,no
491,111,999,0,nonexistent,1.1,4.857,5191.0,no
492,157,999,0,nonexistent,1.1,4.857,5191.0,no
493,46,999,0,nonexistent,1.1,4.857,5191.0,no
494,49,999,0,nonexistent,1.1,4.857,5191.0,no
495,374,999,0,nonexistent,1.1,4.857,5191.0,no
496,349,999,0,nonexistent,1.1,4.857,5191.0,no
497,325,999,0,nonexistent,1.1,4.857,5191.0,no
498,233,999,0,nonexistent,1.1,4.857,5191.0,no
499,531,999,0,nonexistent,1.1,4.857,5191.0,no
500,153,999,0,nonexistent,1.1,4.857,5191.0,no
501,80,999,0,nonexistent,1.1,4.857,5191.0,no
502,198,999,0,nonexistent,1.1,4.857,5191.0,no
503,568,999,0,nonexistent,1.1,4.857,5191.0,no
504,918,999,0,nonexistent,1.1,4.857,5191.0,yes
505,82,999,0,nonexistent,1.1,4.857,5191.0,no
506,198,999,0,nonexistent,1.1,4.857,5191.0,no
507,211,999,0,nonexistent,1.1,4.857,5191.0,no
508,120,999,0,nonexistent,1.1,4.857,5191.0,no
509,269,999,0,nonexistent,1.1,4.857,5191.0,no
510,128,999,0,nonexistent,1.1,4.857,5191.0,no
511,166,999,0,nonexistent,1.1,4.857,5191.0,no
512,211,999,0,nonexistent,1.1,4.857,5191.0,no
513,369,999,0,nonexistent,1.1,4.857,5191.0,no
514,91,999,0,nonexistent,1.1,4.857,5191.0,no
515,267,999,0,nonexistent,1.1,4.857,5191.0,no
516,198,999,0,nonexistent,1.1,4.857,5191.0,no
517,371,999,0,nonexistent,1.1,4.857,5191.0,no
518,288,999,0,nonexistent,1.1,4.857,5191.0,no
519,221,999,0,nonexistent,1.1,4.857,5191.0,no
520,427,999,0,nonexistent,1.1,4.857,5191.0,no
521,310,999,0,nonexistent,1.1,4.857,5191.0,no
522,158,999,0,nonexistent,1.1,4.857,5191.0,no
523,198,999,0,nonexistent,1.1,4.857,5191.0,no
524,145,999,0,nonexistent,1.1,4.857,5191.0,no
525,247,999,0,nonexistent,1.1,4.857,5191.0,no
526,102,999,0,nonexistent,1.1,4.857,5191.0,no
527,179,999,0,nonexistent,1.1,4.857,5191.0,no
528,73,999,0,nonexistent,1.1,4.857,5191.0,no
529,263,999,0,nonexistent,1.1,4.857,5191.0,no
530,342,999,0,nonexistent,1.1,4.857,5191.0,no
531,41,999,0,nonexistent,1.1,4.857,5191.0,no
532,13,999,0,nonexistent,1.1,4.857,5191.0,no
533,79,999,0,nonexistent,1.1,4.857,5191.0,no
534,358,999,0,nonexistent,1.1,4.857,5191.0,no
535,162,999,0,nonexistent,1.1,4.857,5191.0,no
536,150,999,0,nonexistent,1.1,4.857,5191.0,no
537,26,999,0,nonexistent,1.1,4.857,5191.0,no
538,250,999,0,nonexistent,1.1,4.857,5191.0,no
539,792,999,0,nonexistent,1.1,4.857,5191.0,no
540,146,999,0,nonexistent,1.1,4.857,5191.0,no
541,440,999,0,nonexistent,1.1,4.857,5191.0,no
542,289,999,0,nonexistent,1.1,4.857,5191.0,no
543,242,999,0,nonexistent,1.1,4.857,5191.0,no
544,123,999,0,nonexistent,1.1,4.857,5191.0,no
545,161,999,0,nonexistent,1.1,4.857,5191.0,no
546,268,999,0,nonexistent,1.1,4.857,5191.0,no
547,259,999,0,nonexistent,1.1,4.857,5191.0,no
548,26,999,0,nonexistent,1.1,4.857,5191.0,no
549,153,999,0,nonexistent,1.1,4.857,5191.0,no
550,424,999,0,nonexistent,1.1,4.857,5191.0,no
551,375,999,0,nonexistent,1.1,4.857,5191.0,no
552,179,999,0,nonexistent,1.1,4.857,5191.0,no
553,383,999,0,nonexistent,1.1,4.857,5191.0,no
554,440,999,0,nonexistent,1.1,4.857,5191.0,no
555,195,999,0,nonexistent,1.1,4.857,5191.0,no
556,1297,999,0,nonexistent,1.1,4.857,5191.0,yes
557,217,999,0,nonexistent,1.1,4.857,5191.0,no
558,87,999,0,nonexistent,1.1,4.857,5191.0,no
559,427,999,0,nonexistent,1.1,4.857,5191.0,no
560,189,999,0,nonexistent,1.1,4.857,5191.0,no
561,502,999,0,nonexistent,1.1,4.857,5191.0,no
562,260,999,0,nonexistent,1.1,4.857,5191.0,no
563,209,999,0,nonexistent,1.1,4.857,5191.0,no
564,179,999,0,nonexistent,1.1,4.857,5191.0,no
565,179,999,0,nonexistent,1.1,4.857,5191.0,no
566,69,999,0,nonexistent,1.1,4.857,5191.0,no
567,105,999,0,nonexistent,1.1,4.857,5191.0,no
568,266,999,0,nonexistent,1.1,4.857,5191.0,no
569,87,999,0,nonexistent,1.1,4.857,5191.0,no
570,524,999,0,nonexistent,1.1,4.857,5191.0,no
571,155,999,0,nonexistent,1.1,4.857,5191.0,no
572,162,999,0,nonexistent,1.1,4.857,5191.0,no
573,316,999,0,nonexistent,1.1,4.857,5191.0,no
574,352,999,0,nonexistent,1.1,4.857,5191.0,no
575,695,999,0,nonexistent,1.1,4.857,5191.0,no
576,76,999,0,nonexistent,1.1,4.857,5191.0,no
577,535,999,0,nonexistent,1.1,4.857,5191.0,no
578,310,999,0,nonexistent,1.1,4.857,5191.0,no
579,390,999,0,nonexistent,1.1,4.857,5191.0,no
580,369,999,0,nonexistent,1.1,4.857,5191.0,no
581,112,999,0,nonexistent,1.1,4.857,5191.0,no
582,79,999,0,nonexistent,1.1,4.857,5191.0,no
583,140,999,0,nonexistent,1.1,4.857,5191.0,no
584,315,999,0,nonexistent,1.1,4.857,5191.0,no
585,262,999,0,nonexistent,1.1,4.857,5191.0,no
586,174,999,0,nonexistent,1.1,4.857,5191.0,no
587,424,999,0,nonexistent,1.1,4.857,5191.0,no
588,135,999,0,nonexistent,1.1,4.857,5191.0,no
589,36,999,0,nonexistent,1.1,4.857,5191.0,no
590,1906,999,0,nonexistent,1.1,4.857,5191.0,no
591,219,999,0,nonexistent,1.1,4.857,5191.0,no
592,135,999,0,nonexistent,1.1,4.857,5191.0,no
593,147,999,0,nonexistent,1.1,4.857,5191.0,no
594,407,999,0,nonexistent,1.1,4.857,5191.0,no
595,402,999,0,nonexistent,1.1,4.857,5191.0,no
596,209,999,0,nonexistent,1.1,4.857,5191.0,no
597,92,999,0,nonexistent,1.1,4.857,5191.0,no
598,208,999,0,nonexistent,1.1,4.857,5191.0,no
599,193,999,0,nonexistent,1.1,4.857,5191.0,no
600,65,999,0,nonexistent,1.1,4.857,5191.0,no
601,284,999,0,nonexistent,1.1,4.857,5191.0,no
602,285,999,0,nonexistent,1.1,4.857,5191.0,no
603,231,999,0,nonexistent,1.1,4.857,5191.0,no
604,278,999,0,nonexistent,1.1,4.857,5191.0,no
605,389,999,0,nonexistent,1.1,4.857,5191.0,no
606,158,999,0,nonexistent,1.1,4.857,5191.0,no
607,78,999,0,nonexistent,1.1,4.857,5191.0,no
608,258,999,0,nonexistent,1.1,4.857,5191.0,no
609,87,999,0,nonexistent,1.1,4.857,5191.0,no
610,147,999,0,nonexistent,1.1,4.857,5191.0,no
611,635,999,0,nonexistent,1.1,4.857,5191.0,no
612,289,999,0,nonexistent,1.1,4.857,5191.0,no
613,170,999,0,nonexistent,1.1,4.857,5191.0,no
614,802,999,0,nonexistent,1.1,4.857,5191.0,no
615,381,999,0,nonexistent,1.1,4.857,5191.0,no
616,218,999,0,nonexistent,1.1,4.857,5191.0,no
617,57,999,0,nonexistent,1.1,4.857,5191.0,no
618,304,999,0,nonexistent,1.1,4.857,5191.0,no
619,241,999,0,nonexistent,1.1,4.857,5191.0,no
620,230,999,0,nonexistent,1.1,4.857,5191.0,no
621,79,999,0,nonexistent,1.1,4.857,5191.0,no
622,262,999,0,nonexistent,1.1,4.857,5191.0,no
623,392,999,0,nonexistent,1.1,4.857,5191.0,no
624,201,999,0,nonexistent,1.1,4.857,5191.0,no
625,145,999,0,nonexistent,1.1,4.857,5191.0,no
626,252,999,0,nonexistent,1.1,4.857,5191.0,no
627,329,999,0,nonexistent,1.1,4.857,5191.0,no
628,328,999,0,nonexistent,1.1,4.857,5191.0,no
629,191,999,0,nonexistent,1.1,4.857,5191.0,no
630,116,999,0,nonexistent,1.1,4.857,5191.0,no
631,246,999,0,nonexistent,1.1,4.857,5191.0,no
632,532,999,0,nonexistent,1.1,4.857,5191.0,no
633,293,999,0,nonexistent,1.1,4.857,5191.0,no
634,416,999,0,nonexistent,1.1,4.857,5191.0,no
635,37,999,0,nonexistent,1.1,4.857,5191.0,no
636,132,999,0,nonexistent,1.1,4.857,5191.0,no
637,530,999,0,nonexistent,1.1,4.857,5191.0,no
638,175,999,0,nonexistent,1.1,4.857,5191.0,no
639,90,999,0,nonexistent,1.1,4.857,5191.0,no
640,524,999,0,nonexistent,1.1,4.857,5191.0,no
641,29,999,0,nonexistent,1.1,4.857,5191.0,no
642,311,999,0,nonexistent,1.1,4.857,5191.0,no
643,412,999,0,nonexistent,1.1,4.857,5191.0,no
644,211,999,0,nonexistent,1.1,4.857,5191.0,no
645,312,999,0,nonexistent,1.1,4.857,5191.0,no
646,392,999,0,nonexistent,1.1,4.857,5191.0,no
647,191,999,0,nonexistent,1.1,4.857,5191.0,no
648,284,999,0,nonexistent,1.1,4.857,5191.0,no
649,328,999,0,nonexistent,1.1,4.857,5191.0,no
650,100,999,0,nonexistent,1.1,4.857,5191.0,no
651,226,999,0,nonexistent,1.1,4.857,5191.0,no
652,507,999,0,nonexistent,1.1,4.857,5191.0,no
653,333,999,0,nonexistent,1.1,4.857,5191.0,no
654,128,999,0,nonexistent,1.1,4.857,5191.0,no
655,322,999,0,nonexistent,1.1,4.857,5191.0,no
656,202,999,0,nonexistent,1.1,4.857,5191.0,no
657,92,999,0,nonexistent,1.1,4.857,5191.0,no
658,205,999,0,nonexistent,1.1,4.857,5191.0,no
659,739,999,0,nonexistent,1.1,4.857,5191.0,no
660,273,999,0,nonexistent,1.1,4.857,5191.0,no
661,339,999,0,nonexistent,1.1,4.857,5191.0,no
662,262,999,0,nonexistent,1.1,4.857,5191.0,no
663,308,999,0,nonexistent,1.1,4.857,5191.0,no
664,467,999,0,nonexistent,1.1,4.857,5191.0,no
665,245,999,0,nonexistent,1.1,4.857,5191.0,no
666,160,999,0,nonexistent,1.1,4.857,5191.0,no
667,189,999,0,nonexistent,1.1,4.857,5191.0,no
668,477,999,0,nonexistent,1.1,4.857,5191.0,no
669,65,999,0,nonexistent,1.1,4.857,5191.0,no
670,191,999,0,nonexistent,1.1,4.857,5191.0,no
671,196,999,0,nonexistent,1.1,4.857,5191.0,no
672,221,999,0,nonexistent,1.1,4.857,5191.0,no
673,197,999,0,nonexistent,1.1,4.857,5191.0,no
674,178,999,0,nonexistent,1.1,4.857,5191.0,no
675,221,999,0,nonexistent,1.1,4.857,5191.0,no
676,64,999,0,nonexistent,1.1,4.857,5191.0,no
677,75,999,0,nonexistent,1.1,4.857,5191.0,no
678,400,999,0,nonexistent,1.1,4.857,5191.0,no
679,378,999,0,nonexistent,1.1,4.857,5191.0,no
680,118,999,0,nonexistent,1.1,4.857,5191.0,no
681,1597,999,0,nonexistent,1.1,4.857,5191.0,yes
682,346,999,0,nonexistent,1.1,4.857,5191.0,no
683,107,999,0,nonexistent,1.1,4.857,5191.0,no
684,60,999,0,nonexistent,1.1,4.857,5191.0,no
685,276,999,0,nonexistent,1.1,4.857,5191.0,no
686,176,999,0,nonexistent,1.1,4.857,5191.0,no
687,390,999,0,nonexistent,1.1,4.857,5191.0,no
688,251,999,0,nonexistent,1.1,4.857,5191.0,no
689,716,999,0,nonexistent,1.1,4.857,5191.0,no
690,189,999,0,nonexistent,1.1,4.857,5191.0,no
691,125,999,0,nonexistent,1.1,4.857,5191.0,no
692,234,999,0,nonexistent,1.1,4.857,5191.0,no
693,79,999,0,nonexistent,1.1,4.857,5191.0,no
694,13,999,0,nonexistent,1.1,4.857,5191.0,no
695,296,999,0,nonexistent,1.1,4.857,5191.0,no
696,114,999,0,nonexistent,1.1,4.857,5191.0,no
697,283,999,0,nonexistent,1.1,4.857,5191.0,no
698,109,999,0,nonexistent,1.1,4.857,5191.0,no
699,132,999,0,nonexistent,1.1,4.857,5191.0,no
700,144,999,0,nonexistent,1.1,4.857,5191.0,no
701,121,999,0,nonexistent,1.1,4.857,5191.0,no
702,95,999,0,nonexistent,1.1,4.857,5191.0,no
703,31,999,0,nonexistent,1.1,4.857,5191.0,no
704,112,999,0,nonexistent,1.1,4.857,5191.0,no
705,161,999,0,nonexistent,1.1,4.857,5191.0,no
706,87,999,0,nonexistent,1.1,4.857,5191.0,no
707,593,999,0,nonexistent,1.1,4.857,5191.0,no
708,99,999,0,nonexistent,1.1,4.857,5191.0,no
709,198,999,0,nonexistent,1.1,4.857,5191.0,no
710,285,999,0,nonexistent,1.1,4.857,5191.0,no
711,190,999,0,nonexistent,1.1,4.857,5191.0,no
712,172,999,0,nonexistent,1.1,4.857,5191.0,no
713,178,999,0,nonexistent,1.1,4.857,5191.0,no
714,174,999,0,nonexistent,1.1,4.857,5191.0,no
715,631,999,0,nonexistent,1.1,4.857,5191.0,no
716,152,999,0,nonexistent,1.1,4.857,5191.0,no
717,176,999,0,nonexistent,1.1,4.857,5191.0,no
718,32,999,0,nonexistent,1.1,4.857,5191.0,no
719,1529,999,0,nonexistent,1.1,4.857,5191.0,no
720,254,999,0,nonexistent,1.1,4.857,5191.0,no
721,214,999,0,nonexistent,1.1,4.857,5191.0,no
722,147,999,0,nonexistent,1.1,4.857,5191.0,no
723,800,999,0,nonexistent,1.1,4.857,5191.0,no
724,106,999,0,nonexistent,1.1,4.857,5191.0,no
725,135,999,0,nonexistent,1.1,4.857,5191.0,no
726,112,999,0,nonexistent,1.1,4.857,5191.0,no
727,222,999,0,nonexistent,1.1,4.857,5191.0,no
728,314,999,0,nonexistent,1.1,4.857,5191.0,no
729,421,999,0,nonexistent,1.1,4.857,5191.0,no
730,410,999,0,nonexistent,1.1,4.857,5191.0,no
731,207,999,0,nonexistent,1.1,4.857,5191.0,no
732,239,999,0,nonexistent,1.1,4.857,5191.0,no
733,83,999,0,nonexistent,1.1,4.857,5191.0,no
734,160,999,0,nonexistent,1.1,4.857,5191.0,no
735,42,999,0,nonexistent,1.1,4.857,5191.0,no
736,55,999,0,nonexistent,1.1,4.857,5191.0,no
737,157,999,0,nonexistent,1.1,4.857,5191.0,no
738,303,999,0,nonexistent,1.1,4.857,5191.0,no
739,336,999,0,nonexistent,1.1,4.857,5191.0,no
740,233,999,0,nonexistent,1.1,4.857,5191.0,no
741,211,999,0,nonexistent,1.1,4.857,5191.0,no
742,88,999,0,nonexistent,1.1,4.857,5191.0,no
743,139,999,0,nonexistent,1.1,4.857,5191.0,no
744,329,999,0,nonexistent,1.1,4.857,5191.0,no
745,305,999,0,nonexistent,1.1,4.857,5191.0,no
746,206,999,0,nonexistent,1.1,4.857,5191.0,no
747,128,999,0,nonexistent,1.1,4.857,5191.0,no
748,122,999,0,nonexistent,1.1,4.857,5191.0,no
749,343,999,0,nonexistent,1.1,4.857,5191.0,no
750,126,999,0,nonexistent,1.1,4.857,5191.0,no
751,249,999,0,nonexistent,1.1,4.857,5191.0,no
752,59,999,0,nonexistent,1.1,4.857,5191.0,no
753,166,999,0,nonexistent,1.1,4.857,5191.0,no
754,190,999,0,nonexistent,1.1,4.857,5191.0,no
755,216,999,0,nonexistent,1.1,4.857,5191.0,no
756,51,999,0,nonexistent,1.1,4.856,5191.0,no
757,169,999,0,nonexistent,1.1,4.856,5191.0,no
758,148,999,0,nonexistent,1.1,4.856,5191.0,no
759,132,999,0,nonexistent,1.1,4.856,5191.0,no
760,117,999,0,nonexistent,1.1,4.856,5191.0,no
761,275,999,0,nonexistent,1.1,4.856,5191.0,no
762,124,999,0,nonexistent,1.1,4.856,5191.0,no
763,118,999,0,nonexistent,1.1,4.856,5191.0,no
764,479,999,0,nonexistent,1.1,4.856,5191.0,no
765,285,999,0,nonexistent,1.1,4.856,5191.0,no
766,322,999,0,nonexistent,1.1,4.856,5191.0,no
767,202,999,0,nonexistent,1.1,4.856,5191.0,no
768,162,999,0,nonexistent,1.1,4.856,5191.0,no
769,216,999,0,nonexistent,1.1,4.856,5191.0,no
770,195,999,0,nonexistent,1.1,4.856,5191.0,no
771,96,999,0,nonexistent,1.1,4.856,5191.0,no
772,149,999,0,nonexistent,1.1,4.856,5191.0,no
773,720,999,0,nonexistent,1.1,4.856,5191.0,no
774,92,999,0,nonexistent,1.1,4.856,5191.0,no
775,188,999,0,nonexistent,1.1,4.856,5191.0,no
776,70,999,0,nonexistent,1.1,4.856,5191.0,no
777,141,999,0,nonexistent,1.1,4.856,5191.0,no
778,395,999,0,nonexistent,1.1,4.856,5191.0,no
779,629,999,0,nonexistent,1.1,4.856,5191.0,no
780,261,999,0,nonexistent,1.1,4.856,5191.0,no
781,502,999,0,nonexistent,1.1,4.856,5191.0,no
782,446,999,0,nonexistent,1.1,4.856,5191.0,no
783,131,999,0,nonexistent,1.1,4.856,5191.0,no
784,198,999,0,nonexistent,1.1,4.856,5191.0,no
785,312,999,0,nonexistent,1.1,4.856,5191.0,no
786,275,999,0,nonexistent,1.1,4.856,5191.0,no
787,120,999,0,nonexistent,1.1,4.856,5191.0,no
788,333,999,0,nonexistent,1.1,4.856,5191.0,no
789,113,999,0,nonexistent,1.1,4.856,5191.0,no
790,150,999,0,nonexistent,1.1,4.856,5191.0,no
791,91,999,0,nonexistent,1.1,4.856,5191.0,no
792,296,999,0,nonexistent,1.1,4.856,5191.0,no
793,128,999,0,nonexistent,1.1,4.856,5191.0,no
794,298,999,0,nonexistent,1.1,4.856,5191.0,no
795,326,999,0,nonexistent,1.1,4.856,5191.0,no
796,292,999,0,nonexistent,1.1,4.856,5191.0,no
797,215,999,0,nonexistent,1.1,4.856,5191.0,no
798,97,999,0,nonexistent,1.1,4.856,5191.0,no
799,32,999,0,nonexistent,1.1,4.856,5191.0,no
800,162,999,0,nonexistent,1.1,4.856,5191.0,no
801,421,999,0,nonexistent,1.1,4.856,5191.0,no
802,268,999,0,nonexistent,1.1,4.856,5191.0,no
803,232,999,0,nonexistent,1.1,4.856,5191.0,no
804,152,999,0,nonexistent,1.1,4.856,5191.0,no
805,104,999,0,nonexistent,1.1,4.856,5191.0,no
806,852,999,0,nonexistent,1.1,4.856,5191.0,no
807,159,999,0,nonexistent,1.1,4.856,5191.0,no
808,416,999,0,nonexistent,1.1,4.856,5191.0,no
809,174,999,0,nonexistent,1.1,4.856,5191.0,no
810,139,999,0,nonexistent,1.1,4.856,5191.0,no
811,193,999,0,nonexistent,1.1,4.856,5191.0,no
812,294,999,0,nonexistent,1.1,4.856,5191.0,no
813,102,999,0,nonexistent,1.1,4.856,5191.0,no
814,124,999,0,nonexistent,1.1,4.856,5191.0,no
815,143,999,0,nonexistent,1.1,4.856,5191.0,no
816,231,999,0,nonexistent,1.1,4.856,5191.0,no
817,128,999,0,nonexistent,1.1,4.856,5191.0,no
818,74,999,0,nonexistent,1.1,4.856,5191.0,no
819,105,999,0,nonexistent,1.1,4.856,5191.0,no
820,992,999,0,nonexistent,1.1,4.856,5191.0,yes
821,168,999,0,nonexistent,1.1,4.856,5191.0,no
822,250,999,0,nonexistent,1.1,4.856,5191.0,no
823,254,999,0,nonexistent,1.1,4.856,5191.0,no
824,149,999,0,nonexistent,1.1,4.856,5191.0,no
825,133,999,0,nonexistent,1.1,4.856,5191.0,no
826,374,999,0,nonexistent,1.1,4.856,5191.0,no
827,425,999,0,nonexistent,1.1,4.856,5191.0,no
828,207,999,0,nonexistent,1.1,4.856,5191.0,no
829,464,999,0,nonexistent,1.1,4.856,5191.0,no
830,439,999,0,nonexistent,1.1,4.856,5191.0,no
831,83,999,0,nonexistent,1.1,4.856,5191.0,no
832,732,999,0,nonexistent,1.1,4.856,5191.0,yes
833,149,999,0,nonexistent,1.1,4.856,5191.0,no
834,142,999,0,nonexistent,1.1,4.856,5191.0,no
835,121,999,0,nonexistent,1.1,4.856,5191.0,no
836,359,999,0,nonexistent,1.1,4.856,5191.0,no
837,112,999,0,nonexistent,1.1,4.856,5191.0,no
838,274,999,0,nonexistent,1.1,4.856,5191.0,no
839,325,999,0,nonexistent,1.1,4.856,5191.0,no
840,1521,999,0,nonexistent,1.1,4.856,5191.0,no
841,216,999,0,nonexistent,1.1,4.856,5191.0,no
842,161,999,0,nonexistent,1.1,4.856,5191.0,no
843,122,999,0,nonexistent,1.1,4.856,5191.0,no
844,800,999,0,nonexistent,1.1,4.856,5191.0,no
845,615,999,0,nonexistent,1.1,4.856,5191.0,no
846,111,999,0,nonexistent,1.1,4.856,5191.0,no
847,359,999,0,nonexistent,1.1,4.856,5191.0,no
848,327,999,0,nonexistent,1.1,4.856,5191.0,no
849,236,999,0,nonexistent,1.1,4.856,5191.0,no
850,227,999,0,nonexistent,1.1,4.856,5191.0,no
851,109,999,0,nonexistent,1.1,4.856,5191.0,no
852,492,999,0,nonexistent,1.1,4.856,5191.0,no
853,298,999,0,nonexistent,1.1,4.856,5191.0,no
854,83,999,0,nonexistent,1.1,4.856,5191.0,no
855,241,999,0,nonexistent,1.1,4.856,5191.0,no
856,1138,999,0,nonexistent,1.1,4.856,5191.0,yes
857,131,999,0,nonexistent,1.1,4.856,5191.0,no
858,123,999,0,nonexistent,1.1,4.856,5191.0,no
859,125,999,0,nonexistent,1.1,4.856,5191.0,no
860,295,999,0,nonexistent,1.1,4.856,5191.0,no
861,287,999,0,nonexistent,1.1,4.856,5191.0,no
862,109,999,0,nonexistent,1.1,4.856,5191.0,no
863,140,999,0,nonexistent,1.1,4.856,5191.0,no
864,52,999,0,nonexistent,1.1,4.856,5191.0,no
865,233,999,0,nonexistent,1.1,4.856,5191.0,no
866,254,999,0,nonexistent,1.1,4.856,5191.0,no
867,255,999,0,nonexistent,1.1,4.856,5191.0,no
868,126,999,0,nonexistent,1.1,4.856,5191.0,no
869,184,999,0,nonexistent,1.1,4.856,5191.0,no
870,591,999,0,nonexistent,1.1,4.856,5191.0,yes
871,294,999,0,nonexistent,1.1,4.856,5191.0,no
872,285,999,0,nonexistent,1.1,4.856,5191.0,no
873,173,999,0,nonexistent,1.1,4.856,5191.0,no
874,336,999,0,nonexistent,1.1,4.856,5191.0,no
875,344,999,0,nonexistent,1.1,4.856,5191.0,no
876,786,999,0,nonexistent,1.1,4.856,5191.0,yes
877,153,999,0,nonexistent,1.1,4.856,5191.0,no
878,99,999,0,nonexistent,1.1,4.856,5191.0,no
879,243,999,0,nonexistent,1.1,4.856,5191.0,no
880,260,999,0,nonexistent,1.1,4.856,5191.0,no
881,164,999,0,nonexistent,1.1,4.856,5191.0,no
882,255,999,0,nonexistent,1.1,4.856,5191.0,no
883,47,999,0,nonexistent,1.1,4.856,5191.0,no
884,110,999,0,nonexistent,1.1,4.856,5191.0,no
885,463,999,0,nonexistent,1.1,4.856,5191.0,no
886,192,999,0,nonexistent,1.1,4.856,5191.0,no
887,388,999,0,nonexistent,1.1,4.856,5191.0,no
888,221,999,0,nonexistent,1.1,4.856,5191.0,no
889,25,999,0,nonexistent,1.1,4.856,5191.0,no
890,256,999,0,nonexistent,1.1,4.856,5191.0,no
891,104,999,0,nonexistent,1.1,4.856,5191.0,no
892,283,999,0,nonexistent,1.1,4.856,5191.0,no
893,448,999,0,nonexistent,1.1,4.856,5191.0,no
894,127,999,0,nonexistent,1.1,4.856,5191.0,no
895,378,999,0,nonexistent,1.1,4.856,5191.0,no
896,67,999,0,nonexistent,1.1,4.856,5191.0,no
897,221,999,0,nonexistent,1.1,4.856,5191.0,no
898,150,999,0,nonexistent,1.1,4.856,5191.0,no
899,144,999,0,nonexistent,1.1,4.856,5191.0,no
900,296,999,0,nonexistent,1.1,4.856,5191.0,no
901,161,999,0,nonexistent,1.1,4.856,5191.0,no
902,401,999,0,nonexistent,1.1,4.856,5191.0,no
903,435,999,0,nonexistent,1.1,4.856,5191.0,no
904,388,999,0,nonexistent,1.1,4.856,5191.0,no
905,245,999,0,nonexistent,1.1,4.856,5191.0,no
906,143,999,0,nonexistent,1.1,4.856,5191.0,no
907,423,999,0,nonexistent,1.1,4.856,5191.0,no
908,231,999,0,nonexistent,1.1,4.856,5191.0,no
909,181,999,0,nonexistent,1.1,4.856,5191.0,no
910,107,999,0,nonexistent,1.1,4.856,5191.0,no
911,227,999,0,nonexistent,1.1,4.856,5191.0,no
912,69,999,0,nonexistent,1.1,4.856,5191.0,no
913,799,999,0,nonexistent,1.1,4.856,5191.0,no
914,109,999,0,nonexistent,1.1,4.856,5191.0,no
915,127,999,0,nonexistent,1.1,4.856,5191.0,no
916,45,999,0,nonexistent,1.1,4.856,5191.0,no
917,120,999,0,nonexistent,1.1,4.856,5191.0,no
918,68,999,0,nonexistent,1.1,4.856,5191.0,no
919,180,999,0,nonexistent,1.1,4.856,5191.0,no
920,112,999,0,nonexistent,1.1,4.856,5191.0,no
921,444,999,0,nonexistent,1.1,4.856,5191.0,no
922,246,999,0,nonexistent,1.1,4.856,5191.0,no
923,148,999,0,nonexistent,1.1,4.856,5191.0,no
924,223,999,0,nonexistent,1.1,4.856,5191.0,no
925,566,999,0,nonexistent,1.1,4.856,5191.0,no
926,274,999,0,nonexistent,1.1,4.856,5191.0,no
927,49,999,0,nonexistent,1.1,4.856,5191.0,no
928,97,999,0,nonexistent,1.1,4.856,5191.0,no
929,376,999,0,nonexistent,1.1,4.856,5191.0,no
930,421,999,0,nonexistent,1.1,4.856,5191.0,no
931,511,999,0,nonexistent,1.1,4.856,5191.0,no
932,121,999,0,nonexistent,1.1,4.856,5191.0,no
933,157,999,0,nonexistent,1.1,4.856,5191.0,no
934,101,999,0,nonexistent,1.1,4.856,5191.0,no
935,328,999,0,nonexistent,1.1,4.856,5191.0,no
936,19,999,0,nonexistent,1.1,4.856,5191.0,no
937,866,999,0,nonexistent,1.1,4.856,5191.0,no
938,229,999,0,nonexistent,1.1,4.856,5191.0,no
939,154,999,0,nonexistent,1.1,4.856,5191.0,no
940,56,999,0,nonexistent,1.1,4.856,5191.0,no
941,199,999,0,nonexistent,1.1,4.856,5191.0,no
942,117,999,0,nonexistent,1.1,4.856,5191.0,no
943,1581,999,0,nonexistent,1.1,4.856,5191.0,no
944,185,999,0,nonexistent,1.1,4.856,5191.0,no
945,202,999,0,nonexistent,1.1,4.856,5191.0,no
946,279,999,0,nonexistent,1.1,4.856,5191.0,no
947,180,999,0,nonexistent,1.1,4.856,5191.0,no
948,530,999,0,nonexistent,1.1,4.856,5191.0,no
949,129,999,0,nonexistent,1.1,4.856,5191.0,no
950,60,999,0,nonexistent,1.1,4.856,5191.0,no
951,432,999,0,nonexistent,1.1,4.856,5191.0,no
952,516,999,0,nonexistent,1.1,4.856,5191.0,no
953,617,999,0,nonexistent,1.1,4.856,5191.0,no
954,179,999,0,nonexistent,1.1,4.856,5191.0,no
955,125,999,0,nonexistent,1.1,4.856,5191.0,no
956,262,999,0,nonexistent,1.1,4.856,5191.0,no
957,396,999,0,nonexistent,1.1,4.856,5191.0,no
958,294,999,0,nonexistent,1.1,4.856,5191.0,no
